transaction_month,dataset_period,marketplace,channel,public_product_id,brand_group,category_group,subcategory_group,product_group,fulfillment_type,state_group,origin_country_group,imported_flag,listing_price_band,inventory_band,margin_band_public,channel_margin_band_public,profitability_band_public,transaction_type_group,sales_index,units_index,fee_pct_of_gross,refund_pct_of_gross,promotion_pct_of_gross,net_to_gross_pct,margin_index,estimated_profitability_index,margin_risk_score,margin_risk_band,revenue_quality_score,revenue_quality_band,recommended_action,action_priority,action_reason,mapping_status
2025-09,12m,Amazon,Marketplace,P0922,SHIVAMAX,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Uttar Pradesh,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,31.3,33.3,18.5,0.0,3.0,94.1,26.0,65.2,6.9,Low Risk,88.1,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0170,Colgate,Oral Care,Toothpaste,Toothpaste,FBA,Maharashtra,Imported / Other,Unknown,<500,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,14.9,33.3,30.4,0.0,0.0,95.6,11.0,58.2,10.6,Low Risk,86.5,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1131,Vaseline,Skin Care,Sunscreen,Sunscreen,FBA,Rajasthan,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,29.6,33.3,24.7,0.0,0.0,92.4,23.6,62.8,8.6,Low Risk,85.0,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0602,Pantene,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Uttar Pradesh,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,32.9,33.3,22.7,0.0,0.0,102.3,26.9,68.1,7.9,Low Risk,95.5,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0797,Sensodyne,Oral Care,Toothpaste,Toothpaste,FBA,Chhattisgarh,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,30.3,33.3,28.1,0.0,8.0,79.7,20.5,55.5,11.0,Low Risk,70.1,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0927,SHIVAMAX,Home & Kitchen,Adhesive Hooks,Adhesive Hooks,FBA,Assam,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,7.2,33.3,65.7,0.0,0.0,63.1,2.6,36.6,24.0,Low Risk,43.4,At Risk,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0529,NEXCARE,Skin Care,General / Uncategorized,General Product,FBA,Karnataka,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,29.3,33.3,24.7,0.0,2.0,90.9,22.7,61.7,8.9,Low Risk,83.2,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1080,Tresemme,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Karnataka,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,28.9,33.3,22.1,0.0,0.0,82.5,23.8,59.3,7.7,Low Risk,75.9,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0944,SHIVAMAX,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Uttar Pradesh,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,15.1,33.3,28.5,0.0,2.0,87.2,11.1,55.1,10.3,Low Risk,78.4,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0720,Protex,Body Care,General / Uncategorized,General Product,FBA,Tamil Nadu,Imported / Other,Unknown,<500,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,12.4,33.3,38.7,0.0,0.0,79.0,8.1,49.2,13.5,Low Risk,67.4,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0555,Oral-B,Oral Care,Dental Floss,Dental Floss,FBA,Punjab,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,15.5,33.3,35.4,0.0,0.0,82.3,10.6,52.0,12.4,Low Risk,71.7,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0598,Pantene,Hair Care,General / Uncategorized,General Product,FBA,Kerala,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,15.2,33.3,29.7,0.0,0.0,83.1,11.3,53.5,10.4,Low Risk,74.2,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1072,Tiger Balm,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Telangana,Imported / Other,Unknown,<500,High / 16-50,Unmapped,Unmapped,Unmapped,Order,11.3,33.3,47.4,0.0,5.0,59.2,5.7,38.4,19.0,Low Risk,44.2,At Risk,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0763,Sasi,Lip,Lip Care,Lip Care,FBA,Karnataka,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,15.0,33.3,30.9,0.0,0.0,89.0,11.0,55.5,10.8,Low Risk,79.7,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1131,Vaseline,Skin Care,Sunscreen,Sunscreen,FBA,Delhi,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,32.8,33.3,20.8,0.0,8.0,92.6,24.7,63.4,8.5,Low Risk,85.2,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0610,Pantene,Hair Care,Hair Oil / Serum,Hair Oil & Serum,FBA,Kerala,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,31.4,33.3,22.5,0.0,8.0,74.1,23.1,55.1,9.1,Low Risk,66.1,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0534,Nexcare,Skin Care,General / Uncategorized,General Product,FBA,Telangana,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,50.1,66.7,27.2,0.0,5.0,79.4,36.0,61.9,10.3,Low Risk,70.5,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0720,Protex,Body Care,General / Uncategorized,General Product,FBA,West Bengal,Imported / Other,Unknown,<500,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,11.4,33.3,28.2,0.0,0.0,76.5,8.7,50.0,9.9,Low Risk,68.0,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0024,AR,Skin Care,General / Uncategorized,General Product,FBA,Tamil Nadu,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,16.3,33.3,30.6,0.0,10.0,71.0,10.3,47.4,12.2,Low Risk,60.3,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0548,Oral-B,Oral Care,Toothpaste,Toothpaste,FBA,West Bengal,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,27.9,33.3,25.6,0.0,5.0,92.9,20.5,61.3,9.7,Low Risk,84.5,Strong,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P1146,Vaseline,Body Care,General / Uncategorized,General Product,FBA,West Bengal,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,98.5,100.0,25.4,0.0,10.0,77.5,67.3,73.6,10.4,Low Risk,68.4,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0270,Dove,Hair Care,Hair Oil / Serum,Hair Oil & Serum,FBA,West Bengal,Imported / Other,Unknown,<500,Very High / 51+,Unmapped,Unmapped,Unmapped,Order,32.6,66.7,33.9,0.0,2.0,89.2,22.2,59.5,12.2,Low Risk,78.7,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0548,Oral-B,Oral Care,Toothpaste,Toothpaste,FBA,Haryana,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,30.0,33.3,27.9,0.0,3.0,73.8,22.0,54.1,10.2,Low Risk,65.0,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P1003,Snake Brand,Body Care,General / Uncategorized,General Product,FBA,Chandigarh,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,26.4,66.7,40.4,0.0,0.0,64.3,16.7,46.4,15.0,Low Risk,52.2,Watch,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0783,Senka,Skin Care,Face Cleanser / Face Wash,Face Cleanser,FBA,Punjab,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,58.4,66.7,24.6,0.0,0.0,82.8,46.6,68.2,8.6,Low Risk,75.4,Healthy,Restock Review,High,High indexed unit movement with low inventory or restock priority.,Unmapped
2025-09,12m,Amazon,Marketplace,P0690,Protex,Body Care,General / Uncategorized,General Product,FBA,Maharashtra,Imported / Other,Unknown,<500,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,11.9,33.3,31.1,0.0,0.0,80.6,8.7,51.2,10.9,Low Risk,71.3,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1176,Wangprom,Health & Wellness,General / Uncategorized,General Product,FBA,Tamil Nadu,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,37.0,66.7,24.8,0.0,8.0,83.2,26.3,59.7,9.9,Low Risk,74.6,Healthy,Restock Review,High,High indexed unit movement with low inventory or restock priority.,Unmapped
2025-09,12m,Amazon,Marketplace,P0617,Pantene,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,West Bengal,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,31.7,33.3,23.4,0.0,2.0,99.9,25.0,66.4,8.5,Low Risk,92.6,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1035,Sunsilk,Hair Care,Shampoo,Shampoo,FBA,Maharashtra,Imported / Other,Unknown,<500,High / 16-50,Unmapped,Unmapped,Unmapped,Order,12.7,33.3,38.8,0.0,10.0,55.8,6.9,38.4,17.2,Low Risk,42.7,At Risk,Promotion Review,Medium,Promotion percentage is elevated while net-to-gross is below target.,Unmapped
2025-09,12m,Amazon,Marketplace,P0534,Nexcare,Skin Care,General / Uncategorized,General Product,FBA,Telangana,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,26.2,33.3,26.0,0.0,5.0,80.7,19.2,55.9,9.8,Low Risk,72.2,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0795,Senka,Skin Care,Face Cleanser / Face Wash,Face Cleanser,FBA,Maharashtra,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,32.6,33.3,25.4,0.0,8.0,71.2,23.0,53.5,10.1,Low Risk,62.4,Watch,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0679,Poy Sian,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Odisha,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,13.1,33.3,30.9,0.0,0.0,80.7,9.6,51.6,10.8,Low Risk,71.4,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0024,AR,Skin Care,General / Uncategorized,General Product,FBA,Uttar Pradesh,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,15.2,33.3,45.4,0.0,8.0,51.3,7.5,35.8,19.9,Low Risk,36.5,At Risk,Revenue Quality Review,Medium,Revenue quality score is weak for a product with measurable indexed demand.,Unmapped
2025-09,12m,Amazon,Marketplace,P0605,Pantene,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,West Bengal,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,30.7,33.3,26.4,0.0,8.0,91.2,21.3,60.6,10.4,Low Risk,82.1,Strong,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0264,Dove,Body Care,Deodorant / Body Spray,Deodorant & Body Spray,FBA,Kerala,Imported / Other,Unknown,500-999,High / 16-50,Unmapped,Unmapped,Unmapped,Order,22.3,33.3,32.6,0.0,0.0,92.3,15.9,58.6,11.4,Low Risk,82.5,Strong,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0706,Protex,Body Care,General / Uncategorized,General Product,FBA,Maharashtra,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,12.9,33.3,27.0,0.0,0.0,77.6,9.9,51.1,9.4,Low Risk,69.5,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0753,Rexona,Body Care,Deodorant / Body Spray,Deodorant & Body Spray,FBA,Maharashtra,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,46.2,66.7,20.8,0.0,3.0,90.5,37.3,67.9,7.7,Low Risk,83.8,Strong,Restock Review,High,High indexed unit movement with low inventory or restock priority.,Unmapped
2025-09,12m,Amazon,Marketplace,P0922,SHIVAMAX,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Goa,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,30.3,33.3,24.3,0.0,10.0,91.4,21.1,60.8,10.0,Low Risk,82.6,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0024,AR,Skin Care,General / Uncategorized,General Product,FBA,Haryana,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,16.4,33.3,36.9,0.0,10.0,70.8,9.2,46.0,14.4,Low Risk,58.2,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1070,Tiger Balm,Health & Wellness,Herbal Inhaler,Herbal Inhaler,FBA,Madhya Pradesh,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,10.7,33.3,52.6,0.0,0.0,59.1,5.4,37.8,20.0,Low Risk,43.3,At Risk,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0553,Oral-B,Oral Care,Toothpaste,Toothpaste,FBA,Maharashtra,Imported / Other,Unknown,500-999,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,30.5,33.3,26.6,0.0,2.0,84.0,23.1,58.8,9.6,Low Risk,75.7,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0172,Colgate,Oral Care,Toothpaste,Toothpaste,FBA,Maharashtra,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,29.6,33.3,29.3,0.0,3.0,84.8,21.2,58.0,10.7,Low Risk,75.6,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0777,Senka,Skin Care,Face Cleanser / Face Wash,Face Cleanser,FBA,Madhya Pradesh,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,60.3,66.7,21.9,0.0,2.0,95.8,48.6,74.4,8.0,Low Risk,88.9,Strong,Restock Review,High,High indexed unit movement with low inventory or restock priority.,Unmapped
2025-09,12m,Amazon,Marketplace,P0931,SHIVAMAX,Electronics & Travel Accessories,General / Uncategorized,General Product,FBA,Madhya Pradesh,Imported / Other,Unknown,<500,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,18.1,33.3,25.7,0.0,3.0,96.4,13.7,60.1,9.4,Low Risk,88.2,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1032,Sunsilk,Hair Care,Shampoo,Shampoo,FBA,Madhya Pradesh,Imported / Other,Unknown,<500,High / 16-50,Unmapped,Unmapped,Unmapped,Order,37.0,100.0,28.0,0.0,0.0,94.1,28.2,64.9,9.8,Low Risk,85.7,Strong,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P1075,Tresemme,Hair Care,Shampoo,Shampoo,FBA,Chhattisgarh,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,59.3,66.7,26.5,0.0,0.0,91.1,46.1,71.0,9.3,Low Risk,83.1,Strong,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0212,Colgate,Oral Care,Toothpaste,Toothpaste,FBA,Haryana,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,16.4,33.3,40.1,0.0,5.0,66.6,9.6,44.2,15.3,Low Risk,53.8,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0617,Pantene,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Karnataka,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,32.7,33.3,23.0,0.0,0.0,88.6,26.7,62.8,8.0,Low Risk,81.7,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0770,Sasi,Skin Care,General / Uncategorized,General Product,FBA,Karnataka,Imported / Other,Unknown,<500,Medium / 6-15,Unmapped,Unmapped,Unmapped,Order,14.2,33.3,25.3,0.0,8.0,87.0,10.0,54.6,10.1,Low Risk,78.2,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0609,Pantene,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Assam,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,28.8,33.3,21.7,0.0,2.0,88.0,23.3,61.2,7.9,Low Risk,81.2,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1131,Vaseline,Skin Care,Sunscreen,Sunscreen,FBA,Uttar Pradesh,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,31.7,33.3,21.9,0.0,10.0,84.9,22.8,59.2,9.2,Low Risk,76.8,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0690,Protex,Body Care,General / Uncategorized,General Product,FBA,Maharashtra,Imported / Other,Unknown,<500,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,12.6,33.3,26.7,0.0,3.0,87.9,9.4,54.8,9.8,Low Risk,79.4,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0573,Pantene,Hair Care,Shampoo,Shampoo,FBA,Karnataka,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,31.9,33.3,19.9,0.0,0.0,84.7,27.1,61.8,7.0,Low Risk,78.7,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0581,Pantene,Hair Care,Conditioner / Treatment / Mask,Hair Conditioner & Treatment,FBA,Telangana,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,31.1,33.3,23.3,0.0,3.0,82.3,24.2,59.0,8.6,Low Risk,74.9,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0257,Dove,Hair Care,General / Uncategorized,General Product,FBA,Delhi,Imported / Other,Unknown,<500,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,45.0,100.0,22.5,0.0,3.0,92.2,35.5,67.6,8.3,Low Risk,85.0,Strong,Restock Review,High,High indexed unit movement with low inventory or restock priority.,Unmapped
2025-09,12m,Amazon,Marketplace,P0034,Axe,Body Care,Deodorant / Body Spray,Deodorant & Body Spray,FBA,Karnataka,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,21.2,33.3,22.9,0.0,0.0,88.8,17.3,59.1,8.0,Low Risk,81.9,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1100,Tros,Body Care,Deodorant / Body Spray,Deodorant & Body Spray,FBA,Haryana,Imported / Other,Unknown,<500,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,16.2,33.3,32.8,0.0,10.0,89.9,9.8,54.5,13.0,Low Risk,78.6,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0528,NEXCARE,Skin Care,General / Uncategorized,General Product,FBA,Maharashtra,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,22.8,33.3,22.6,0.0,5.0,94.8,17.5,61.3,8.7,Low Risk,87.3,Strong,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0917,SHIVAMAX,Home & Kitchen,Adhesive Hooks,Adhesive Hooks,FBA,Maharashtra,Imported / Other,Unknown,<500,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,19.7,66.7,51.0,0.0,2.0,64.7,9.8,42.1,18.9,Low Risk,49.1,Watch,Restock Review,High,High indexed unit movement with low inventory or restock priority.,Unmapped
2025-09,12m,Amazon,Marketplace,P0554,Oral-B,Oral Care,Dental Floss,Dental Floss,FBA,Maharashtra,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,65.5,66.7,21.0,0.0,2.0,92.4,53.4,75.2,7.6,Low Risk,85.8,Strong,Restock Review,High,High indexed unit movement with low inventory or restock priority.,Unmapped
2025-09,12m,Amazon,Marketplace,P0566,Pantene,Hair Care,Shampoo,Shampoo,FBA,Gujarat,Imported / Other,Unknown,500-999,Very Low / 1-2,Unmapped,Unmapped,Unmapped,Order,27.7,33.3,29.3,0.0,8.0,74.4,18.4,52.3,11.5,Low Risk,64.4,Watch,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P1157,Vaseline,Skin Care,Face Cleanser / Face Wash,Face Cleanser,FBA,Gujarat,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,31.3,33.3,24.8,0.0,10.0,69.9,21.6,52.3,10.2,Low Risk,61.0,Watch,Promotion Review,Medium,Promotion percentage is elevated while net-to-gross is below target.,Unmapped
2025-09,12m,Amazon,Marketplace,P0218,Colgate,Oral Care,Toothpaste,Toothpaste,FBA,Maharashtra,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,26.3,33.3,24.3,0.0,3.0,84.3,20.2,58.1,9.0,Low Risk,76.6,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P0534,Nexcare,Skin Care,General / Uncategorized,General Product,FBA,Tamil Nadu,Imported / Other,Unknown,500-999,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,26.0,33.3,24.3,0.0,8.0,72.4,18.7,52.4,9.7,Low Risk,63.9,Watch,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
2025-09,12m,Amazon,Marketplace,P1200,Watsons,Oral Care,Dental Floss,Dental Floss,FBA,Karnataka,Imported / Other,Unknown,<500,Low / 3-5,Unmapped,Unmapped,Unmapped,Order,21.9,66.7,33.4,0.0,5.0,77.4,14.3,51.5,12.4,Low Risk,66.6,Healthy,Fee Review,High,High sales-index product with elevated fee percentage.,Unmapped
2025-09,12m,Amazon,Marketplace,P0753,Rexona,Body Care,Deodorant / Body Spray,Deodorant & Body Spray,FBA,Karnataka,Imported / Other,Unknown,500-999,Out of Stock / 0,Unmapped,Unmapped,Unmapped,Order,23.8,33.3,20.6,0.0,0.0,84.0,20.0,58.6,7.2,Low Risk,77.8,Healthy,Monitor,Low,No action threshold triggered; continue monitoring.,Unmapped
